,Year,CountryCode,CountryName,TotalRainfall,StationCount,AverageRainfall
15534,2002,PE,Peru,12048.7,19,634.142105263158
15535,1994,MO,Morocco,2944.9,11,267.71818181818185
15536,1983,CO,Colombia,7628.900000000001,19,401.521052631579
15537,1975,FM,Federated States of Micronesia,23733.000000000004,8,2966.6250000000005
15538,1975,KG,Kyrgyzstan,9822.800000000001,35,280.6514285714286
15539,1976,GB,Gabon,27084.200000000004,18,1504.677777777778
15540,1974,IC,Iceland,8676.0,7,1239.4285714285713
15541,1939,BC,Botswana,8379.7,15,558.6466666666668
15542,1952,DA,Denmark,5048.900000000001,7,721.2714285714286
15543,1950,GL,Greenland [Denmark],2947.499999999999,7,421.07142857142844
15544,1948,GV,Guinea,19316.7,8,2414.5875
15545,1948,LU,Luxembourg,798.1999999999996,1,798.1999999999996
15546,1894,IT,Italy,17730.0,26,681.9230769230769
15547,1889,TS,Tunisia,724.1,3,241.36666666666667
15548,1944,EN,Estonia,6997.400000000001,19,368.2842105263158
15549,1888,GG,Georgia,2195.6000000000004,2,1097.8000000000002
15550,1887,NL,Netherlands,5749.299999999999,11,522.6636363636363
15551,1874,US,United States,50294.2,54,931.374074074074
15552,2010,UP,Ukraine,17574.000000000007,35,502.1142857142859
15553,2007,GB,Gabon,7564.799999999999,7,1080.685714285714
15554,2008,VM,Vietnam,27315.3,15,1821.02
15555,2011,KE,Kenya,4587.5,10,458.75
15556,2019,GR,Greece,7267.3,10,726.73
15557,2019,PL,Poland,5594.700000000001,10,559.47
15558,2019,PE,Peru,13796.100000000002,21,656.9571428571429
15559,2001,TO,Togo,1933.0,7,276.14285714285717
15560,1995,GP,Guadeloupe [France],2306.4,2,1153.2
15561,1980,PK,Pakistan,4437.400000000001,24,184.89166666666668
15562,1979,ML,Mali,7253.400000000001,18,402.9666666666667
15563,2013,TO,Togo,3177.4000000000005,7,453.91428571428577
15564,1968,GB,Gabon,27414.90000000001,14,1958.2071428571435
15565,1991,AR,Argentina,59638.5,88,677.7102272727273
15566,1991,IC,Iceland,8620.599999999999,7,1231.5142857142855
15567,2014,BL,Bolivia,23643.49999999999,29,815.2931034482755
15568,1999,TH,Thailand,7964.100000000001,44,181.00227272727275
15569,1999,VM,Vietnam,10889.5,15,725.9666666666667
15570,1854,AS,Australia,390.40000000000026,2,195.20000000000013
15571,1990,MO,Morocco,3742.7999999999997,11,340.25454545454545
15572,1988,HR,Croatia,12503.200000000003,13,961.7846153846156
15573,1988,AU,Austria,10130.800000000003,10,1013.0800000000003
15574,1988,JO,Jordan,7.0,5,1.4
15575,2001,AE,United Arab Emirates,8.8,3,2.9333333333333336
15576,1980,BH,Belize,2033.6999999999998,1,2033.6999999999998
15577,1996,GH,Ghana,1419.8,12,118.31666666666666
15578,1982,FS,French Southern and Antarctic Lands [France],4093.399999999999,3,1364.4666666666665
15579,1961,TZ,Tanzania,13151.4,10,1315.1399999999999
15580,1959,BM,Burma,4446.9,5,889.3799999999999
15581,1958,PO,Portugal,12702.4,11,1154.7636363636364
15582,1957,KS,"Korea, South",10654.3,11,968.5727272727272
15583,1957,SY,Syria,2126.3,5,425.26000000000005
15584,1957,LG,Latvia,7094.9000000000015,14,506.7785714285715
15585,1938,TU,Turkey,4916.0,5,983.2
15586,1927,EG,Egypt,396.0,8,49.5
15587,1994,RO,Romania,14554.900000000001,30,485.16333333333336
15588,1923,LG,Latvia,1580.6000000000008,3,526.8666666666669
15589,1948,VQ,Virgin Islands [United States],929.6999999999996,1,929.6999999999996
15590,1944,GV,Guinea,4216.999999999999,2,2108.4999999999995
15591,1944,KE,Kenya,714.6000000000001,1,714.6000000000001
15592,2003,TV,Tuvalu,2374.7,2,1187.35
15593,1986,CO,Colombia,8235.7,19,433.45789473684215
15594,2015,PL,Poland,4980.000000000003,10,498.0000000000003
15595,1991,EC,Ecuador,5726.899999999998,3,1908.966666666666
15596,2001,BB,Barbados,1322.8999999999987,1,1322.8999999999987
15597,1995,TV,Tuvalu,3000.1,2,1500.05
15598,1984,TD,Trinidad and Tobago,885.0,1,885.0
15599,1962,SY,Syria,1481.3999999999999,3,493.79999999999995
15600,1991,BE,Belgium,793.7999999999998,1,793.7999999999998
15601,2001,MR,Mauritania,651.1,13,50.08461538461539
15602,1957,LT,Lesotho,3022.7999999999997,3,1007.5999999999999
15603,1937,BC,Botswana,6754.000000000001,14,482.4285714285715
15604,1956,AY,Antarctica,477.80000000000075,2,238.90000000000038
15605,1970,SH,Saint Helena [United Kingdom],3646.6,3,1215.5333333333333
15606,1911,CY,Cyprus,1042.5000000000002,2,521.2500000000001
15607,1910,AJ,Azerbaijan,1511.1,3,503.7
15608,1964,EG,Egypt,570.3000000000001,9,63.366666666666674
15609,1949,FR,France,31756.399999999998,50,635.1279999999999
15610,2021,CT,Central African Republic,3900.3999999999987,3,1300.133333333333
15611,2002,MY,Malaysia,27334.299999999996,14,1952.4499999999996
15612,2020,WQ,Wake Island [United States],0.0,1,0.0
15613,1983,MP,Mauritius,5982.300000000001,5,1196.4600000000003
15614,1939,EG,Egypt,381.6,8,47.7
15615,1917,GL,Greenland [Denmark],1021.6000000000008,2,510.8000000000004
15616,1901,EG,Egypt,108.5,3,36.166666666666664
15617,1881,AU,Austria,1127.3,1,1127.3
15618,2008,LH,Lithuania,5885.800000000002,9,653.977777777778
15619,1990,CY,Cyprus,1496.3,8,187.0375
15620,2023,FJ,Fiji,8623.7,5,1724.7400000000002
15621,2015,MF,Mayotte [France],1320.099999999999,1,1320.099999999999
15622,2019,CB,Cambodia,45.0,1,45.0
15623,1996,EI,Ireland,13029.400000000001,13,1002.2615384615385
15624,1996,BG,Bangladesh,9672.1,9,1074.677777777778
15625,1989,ES,El Salvador,4066.6000000000004,3,1355.5333333333335
15626,1982,PL,Poland,1171.0,10,117.1
15627,1982,BM,Burma,479.90000000000003,4,119.97500000000001
15628,1984,ER,Eritrea,450.8,2,225.4
15629,1984,HU,Hungary,5076.300000000001,10,507.6300000000001
15630,1984,LI,Liberia,87.19999999999999,1,87.19999999999999
15631,1978,BU,Bulgaria,1541.9000000000005,3,513.9666666666668
15632,1971,KS,"Korea, South",2934.0,3,978.0
15633,1968,MT,Malta,267.9,1,267.9
15634,1956,AG,Algeria,1144.1000000000001,4,286.02500000000003
15635,1963,AR,Argentina,6206.299999999999,8,775.7874999999999
15636,1918,RO,Romania,1096.2999999999997,2,548.1499999999999
15637,1951,MY,Malaysia,174.2,3,58.06666666666666
15638,1910,EI,Ireland,2512.7999999999993,3,837.5999999999998
15639,1945,CU,Cuba,1323.1999999999998,2,661.5999999999999
15640,2024,SY,Syria,371.8,5,74.36
15641,1957,ZI,Zimbabwe,5539.799999999998,8,692.4749999999998
15642,1935,JN,Jan Mayen [Norway],648.1000000000007,1,648.1000000000007
15643,2009,CI,Chile,6660.5,18,370.02777777777777
15644,2009,CG,Congo (Kinshasa),116.0,3,38.666666666666664
15645,2021,CY,Cyprus,222.29999999999995,1,222.29999999999995
15646,1994,CK,Cocos (Keeling) Islands [Australia],39.0,1,39.0
15647,1967,AY,Antarctica,427.5000000000002,6,71.25000000000004
15648,1900,UP,Ukraine,4559.8,13,350.75384615384615
15649,1871,EZ,Czech Republic,353.00000000000006,1,353.00000000000006
15650,2011,CE,Sri Lanka,10079.399999999992,6,1679.8999999999987
15651,2015,UY,Uruguay,14283.8,11,1298.5272727272727
15652,1987,VM,Vietnam,339.8,11,30.89090909090909
15653,1987,BP,Solomon Islands,235.99999999999997,2,117.99999999999999
15654,2014,TS,Tunisia,1274.7000000000007,4,318.6750000000002
15655,1973,SX,South Georgia and the South Sandwich Islands [United Kingdom],40.9,1,40.9
15656,1970,KE,Kenya,2678.4,5,535.6800000000001
15657,1964,LY,Libya,845.5000000000002,4,211.37500000000006
15658,1982,BP,Solomon Islands,43.5,2,21.75
15659,1949,IC,Iceland,4469.7,6,744.9499999999999
15660,1931,IS,Israel,677.8,2,338.9
15661,1959,BN,Benin,6878.700000000001,5,1375.7400000000002
15662,1906,MI,Malawi,0.0,1,0.0
15663,1954,UV,Burkina Faso,6196.899999999999,6,1032.8166666666664
15664,2008,IC,Iceland,4277.8,4,1069.45
15665,2008,BR,Brazil,26267.4,22,1193.9727272727273
15666,2023,BG,Bangladesh,23558.199999999993,10,2355.8199999999993
15667,1993,CU,Cuba,5258.899999999998,5,1051.7799999999995
15668,1915,RQ,Puerto Rico [United States],20887.399999999994,14,1491.9571428571423
15669,1994,GG,Georgia,1769.6000000000008,6,294.93333333333345
15670,1888,UK,United Kingdom,2907.8999999999996,4,726.9749999999999
15671,1882,KZ,Kazakhstan,380.8999999999998,4,95.22499999999995
15672,2005,CU,Cuba,5575.0999999999985,5,1115.0199999999998
15673,2012,SN,Singapore,2030.9999999999973,1,2030.9999999999973
15674,2014,LU,Luxembourg,855.3000000000002,1,855.3000000000002
15675,1987,SV,Svalbard [Norway],552.4000000000002,2,276.2000000000001
15676,1998,SN,Singapore,2710.4,1,2710.4
15677,1978,MP,Mauritius,6423.4000000000015,5,1284.6800000000003
15678,1986,BN,Benin,5721.4,6,953.5666666666666
15679,1981,SE,Seychelles,2444.0,1,2444.0
15680,1920,BO,Belarus,34.6,1,34.6
15681,2024,NS,Suriname,1458.3000000000006,1,1458.3000000000006
15682,2017,CI,Chile,7144.5999999999985,18,396.92222222222216
15683,1989,CM,Cameroon,4791.6,4,1197.9
15684,1943,PO,Portugal,9870.800000000003,9,1096.755555555556
15685,1913,MO,Morocco,697.4000000000001,2,348.70000000000005
15686,1969,JN,Jan Mayen [Norway],631.9000000000002,1,631.9000000000002
15687,1925,TS,Tunisia,1830.9999999999998,7,261.57142857142856
15688,2009,IS,Israel,2316.7,7,330.95714285714286
15689,2020,CY,Cyprus,316.20000000000033,1,316.20000000000033
15690,1994,SV,Svalbard [Norway],716.0000000000001,2,358.00000000000006
15691,1975,GP,Guadeloupe [France],1617.0,1,1617.0
15692,1939,PL,Poland,930.7,3,310.23333333333335
15693,1894,EN,Estonia,2325.9,5,465.18
15694,1943,BN,Benin,1239.3,1,1239.3
15695,2019,KG,Kyrgyzstan,3572.7999999999993,6,595.4666666666666
15696,2015,EC,Ecuador,15252.9,9,1694.7666666666667
15697,2016,AM,Armenia,10327.900000000001,10,1032.7900000000002
15698,1977,NP,Nepal,583.4000000000001,2,291.70000000000005
15699,1990,SL,Sierra Leone,1.0,1,1.0
15700,1988,BH,Belize,1885.1999999999998,1,1885.1999999999998
15701,1970,SI,Slovenia,15384.8,10,1538.48
15702,1996,GQ,Guam [United States],17414.9,9,1934.988888888889
15703,1986,MJ,Montenegro,863.7,2,431.85
15704,1986,MQ,Midway Islands [United States},1611.1999999999982,2,805.5999999999991
15705,1964,AY,Antarctica,564.4000000000005,6,94.06666666666676
15706,1932,IS,Israel,242.5,2,121.25
15707,1931,LT,Lesotho,2399.7999999999997,3,799.9333333333333
15708,1932,EI,Ireland,2633.3,3,877.7666666666668
15709,1926,VQ,Virgin Islands [United States],800.2999999999996,1,800.2999999999996
15710,2002,SZ,Switzerland,13623.099999999995,8,1702.8874999999994
15711,1992,PM,Panama,10320.5,4,2580.125
15712,1997,AQ,American Samoa [United States],11297.399999999998,3,3765.7999999999993
15713,1888,FR,France,1944.1,3,648.0333333333333
15714,1872,EI,Ireland,848.4999999999995,1,848.4999999999995
15715,2005,FG,French Guiana [France],9992.700000000003,4,2498.1750000000006
15716,1948,CF,Congo (Brazzaville),2364.8,2,1182.4
15717,1958,IS,Israel,1023.4000000000001,5,204.68
15718,1973,IC,Iceland,7416.200000000001,7,1059.457142857143
15719,1947,KE,Kenya,606.1000000000001,1,606.1000000000001
15720,2009,BD,Bermuda [United Kingdom],1384.5999999999995,1,1384.5999999999995
15721,1893,UK,United Kingdom,3741.8,6,623.6333333333333
15722,1892,CY,Cyprus,310.0000000000001,1,310.0000000000001
15723,1991,SL,Sierra Leone,0.0,1,0.0
15724,1998,UC,Curacao,780.6999999999997,1,780.6999999999997
15725,1962,MO,Morocco,4208.500000000001,8,526.0625000000001
15726,1916,SZ,Switzerland,11831.1,7,1690.1571428571428
15727,2013,BA,Bahrain,118.1,1,118.1
15728,1988,UC,Curacao,1215.3999999999987,1,1215.3999999999987
15729,1918,FI,Finland,434.89999999999986,1,434.89999999999986
15730,1844,GM,Germany,1306.9,2,653.45
15731,1969,RP,Philippines,13395.8,8,1674.475
15732,2013,FS,French Southern and Antarctic Lands [France],3867.5999999999967,3,1289.199999999999
15733,1958,SG,Senegal,2515.8,4,628.95
15734,1938,IT,Italy,4336.6,7,619.5142857142857
15735,1905,LT,Lesotho,764.0000000000001,1,764.0000000000001
15736,2017,SN,Singapore,1985.9999999999973,1,1985.9999999999973
15737,1971,IC,Iceland,6856.699999999999,6,1142.783333333333
15738,2011,BU,Bulgaria,3202.5,4,800.625
15739,2011,FS,French Southern and Antarctic Lands [France],3036.3999999999996,3,1012.1333333333332
15740,1980,DR,Dominican Republic,1151.5,2,575.75
15741,1893,KG,Kyrgyzstan,276.99999999999994,1,276.99999999999994
15742,2010,NI,Nigeria,777.7,6,129.61666666666667
15743,1982,WF,Wallis and Futuna [France],5564.999999999999,2,2782.4999999999995
15744,1941,LH,Lithuania,1572.9,7,224.70000000000002
15745,1965,EC,Ecuador,12232.099999999995,4,3058.0249999999987
15746,2012,NC,New Caledonia [France],2260.999999999998,2,1130.499999999999
15747,1998,BE,Belgium,948.0,1,948.0
15748,1998,RI,Serbia,1890.1999999999998,3,630.0666666666666
15749,1953,JQ,Johnston Atoll [United States],648.8000000000011,2,324.40000000000055
15750,2017,CE,Sri Lanka,8444.199999999995,6,1407.3666666666659
15751,1975,WZ,Swaziland,6245.3,6,1040.8833333333334
15752,1979,SB,Saint Pierre and Miquelon [France],207.40000000000003,1,207.40000000000003
15753,1917,MD,Moldova,370.59999999999997,1,370.59999999999997
15754,1902,KG,Kyrgyzstan,557.1000000000001,2,278.55000000000007
15755,1898,UZ,Uzbekistan,589.4,2,294.7
15756,1948,GL,Greenland [Denmark],1425.5000000000002,3,475.16666666666674
15757,1862,CA,Canada,872.1999999999994,1,872.1999999999994
15758,2010,DR,Dominican Republic,5999.999999999997,4,1499.9999999999993
15759,1982,BK,Bosnia and Herzegovina,625.0,1,625.0
15760,1958,BD,Bermuda [United Kingdom],3035.7999999999956,2,1517.8999999999978
15761,1954,MK,Macedonia,673.5999999999999,1,673.5999999999999
15762,2022,NS,Suriname,2874.300000000001,1,2874.300000000001
15763,1984,CY,Cyprus,3328.2999999999997,8,416.03749999999997
15764,1973,HO,Honduras,2393.1,3,797.6999999999999
15765,1967,LU,Luxembourg,10294.6,11,935.8727272727273
15766,1946,TD,Trinidad and Tobago,338.3000000000002,1,338.3000000000002
15767,1999,EU,Europa Island [France],36.6,1,36.6
15768,1973,RE,Reunion [France],228.29999999999998,1,228.29999999999998
15769,1989,DR,Dominican Republic,1519.1,2,759.55
15770,1980,PA,Paraguay,6180.500000000004,6,1030.083333333334
15771,1994,WF,Wallis and Futuna [France],4601.999999999996,2,2300.999999999998
15772,1994,NU,Nicaragua,73.89999999999999,1,73.89999999999999
15773,1915,TI,Tajikistan,187.8,2,93.9
15774,1934,GG,Georgia,1294.6,2,647.3
15775,1902,UZ,Uzbekistan,770.3000000000002,2,385.1500000000001
15776,1883,EZ,Czech Republic,478.70000000000016,1,478.70000000000016
15777,2002,TI,Tajikistan,179.20000000000002,6,29.86666666666667
15778,1950,MY,Malaysia,661.9000000000001,3,220.63333333333335
15779,1901,HR,Croatia,3052.1,4,763.025
15780,1968,CU,Cuba,330.30000000000024,1,330.30000000000024
15781,1919,RO,Romania,1686.0000000000002,2,843.0000000000001
15782,1892,EG,Egypt,13.2,1,13.2
15783,1949,KR,Kiribati,7.4,1,7.4
15784,1986,RE,Reunion [France],1579.0999999999983,1,1579.0999999999983
15785,2009,SV,Svalbard [Norway],640.5000000000003,2,320.25000000000017
15786,1991,TN,Tonga,1273.5999999999995,1,1273.5999999999995
15787,1975,NC,New Caledonia [France],11275.0,2,5637.5
15788,1923,MO,Morocco,805.4000000000001,2,402.70000000000005
15789,2010,WF,Wallis and Futuna [France],5377.599999999995,2,2688.7999999999975
15790,1941,MR,Mauritania,66.69999999999999,2,33.349999999999994
15791,1969,MO,Morocco,585.3,1,585.3
15792,2009,ES,El Salvador,915.2999999999995,1,915.2999999999995
15793,1980,TV,Tuvalu,1133.8000000000002,2,566.9000000000001
15794,1985,CV,Cape Verde,56.1,1,56.1
15795,1921,RO,Romania,1277.2,2,638.6
15796,1910,WZ,Swaziland,2374.699999999998,3,791.566666666666
15797,1957,CB,Cambodia,774.4,1,774.4
15798,1926,FI,Finland,458.5000000000004,1,458.5000000000004
15799,1987,GT,Guatemala,1036.5000000000005,1,1036.5000000000005
15800,2002,ZI,Zimbabwe,1616.1000000000006,3,538.7000000000002
15801,1992,SE,Seychelles,2938.0,1,2938.0
15802,1953,PS,Palau,5294.400000000002,2,2647.200000000001
15803,1955,HO,Honduras,324.9000000000001,1,324.9000000000001
15804,1948,HO,Honduras,1296.5999999999985,1,1296.5999999999985
15805,1943,FI,Finland,640.1999999999999,1,640.1999999999999
15806,1956,CU,Cuba,719.9,1,719.9
15807,1933,SV,Svalbard [Norway],370.5999999999999,1,370.5999999999999
15808,2014,SE,Seychelles,2565.499999999998,1,2565.499999999998
15809,1989,NS,Suriname,2060.0999999999995,1,2060.0999999999995
15810,1987,MQ,Midway Islands [United States},1001.400000000001,2,500.7000000000005
15811,1964,ES,El Salvador,1683.1999999999994,1,1683.1999999999994
15812,1953,CQ,Northern Mariana Islands [United States],806.6999999999994,1,806.6999999999994
15813,1975,GY,Guyana,257.0,1,257.0
15814,1996,AL,Albania,2351.899999999999,1,2351.899999999999
15815,1958,SA,Saudi Arabia,76.19999999999999,2,38.099999999999994
15816,1977,AE,United Arab Emirates,0.0,1,0.0
15817,1952,VM,Vietnam,625.5000000000001,1,625.5000000000001
15818,1996,EU,Europa Island [France],327.6000000000001,1,327.6000000000001
15819,1982,LI,Liberia,111.3,1,111.3
15820,1905,SP,Spain,348.40000000000003,1,348.40000000000003
15821,2022,NF,Norfolk Island [Australia],1167.8999999999987,1,1167.8999999999987
15822,2002,KT,Christmas Island [Australia],10.6,1,10.6
15823,1945,GQ,Guam [United States],2154.2999999999984,2,1077.1499999999992
15824,1857,AG,Algeria,904.8,1,904.8
15825,1985,JN,Jan Mayen [Norway],727.200000000001,1,727.200000000001
15826,1995,GA,"Gambia, The",820.8,1,820.8
15827,1979,RE,Reunion [France],2150.7999999999984,1,2150.7999999999984
15828,1913,MI,Malawi,0.0,1,0.0
15829,2003,SN,Singapore,2423.999999999999,1,2423.999999999999
15830,2022,KR,Kiribati,829.9999999999994,1,829.9999999999994
15831,1807,GM,Germany,532.9000000000001,1,532.9000000000001
15832,2005,CF,Congo (Brazzaville),1475.1999999999998,2,737.5999999999999
15833,2013,MD,Moldova,440.40000000000003,1,440.40000000000003
15834,1999,CK,Cocos (Keeling) Islands [Australia],7.6,1,7.6
15835,1998,CU,Cuba,902.6999999999997,2,451.34999999999985
15836,2020,MI,Malawi,316.80000000000007,1,316.80000000000007
15837,1997,SN,Singapore,1160.8,1,1160.8
15838,1950,SY,Syria,31.0,1,31.0
15839,1986,LA,Laos,142.9,1,142.9
15840,1974,CU,Cuba,425.4000000000002,1,425.4000000000002
15841,2020,VE,Venezuela,1503.0999999999995,1,1503.0999999999995
15842,1882,RO,Romania,742.5,1,742.5
15843,1881,LH,Lithuania,322.79999999999995,1,322.79999999999995
15844,2015,FK,Falkland Islands (Islas Malvinas) [United Kingdom],0.3,1,0.3
15845,1995,CK,Cocos (Keeling) Islands [Australia],18.6,1,18.6
15846,1970,SV,Svalbard [Norway],445.09999999999974,1,445.09999999999974
15847,1938,BK,Bosnia and Herzegovina,824.4000000000007,1,824.4000000000007
15848,1962,BH,Belize,1561.5999999999995,1,1561.5999999999995
15849,2006,WZ,Swaziland,1060.0000000000002,1,1060.0000000000002
15850,1894,EZ,Czech Republic,477.3999999999999,1,477.3999999999999
15851,2015,RW,Rwanda,470.0000000000003,1,470.0000000000003
15852,1963,JN,Jan Mayen [Norway],709.0000000000003,1,709.0000000000003
15853,1964,SV,Svalbard [Norway],577.5999999999999,1,577.5999999999999
15854,1856,EZ,Czech Republic,433.0000000000001,1,433.0000000000001
15855,1992,BD,Bermuda [United Kingdom],1454.2999999999988,1,1454.2999999999988
15856,1963,MT,Malta,371.1000000000003,1,371.1000000000003
15857,1919,SI,Slovenia,1617.7,1,1617.7
15858,1984,UC,Curacao,673.0999999999996,1,673.0999999999996
15859,1984,NP,Nepal,835.4000000000001,1,835.4000000000001
15860,2011,AO,Angola,17.0,1,17.0
15861,1963,AO,Angola,804.3,1,804.3
15862,1992,GT,Guatemala,1036.4999999999995,1,1036.4999999999995
15863,1985,BH,Belize,758.4,1,758.4
15864,1976,GY,Guyana,364.0,1,364.0
15865,1888,CY,Cyprus,469.80000000000007,1,469.80000000000007
15866,2010,JU,Juan De Nova Island [France],218.10000000000002,1,218.10000000000002
15867,1893,RO,Romania,679.3999999999999,1,679.3999999999999
15868,2010,CA,Canada,1033195.3,1607,642.934225264468
15869,2007,AS,Australia,4101160.4000000004,6554,625.7492218492524
15870,2007,IR,Iran,9173.799999999997,29,316.33793103448266
15871,2003,CA,Canada,1359175.5000000005,2004,678.23128742515
15872,2003,RS,Russia,271701.19999999995,679,400.1490427098674
15873,2003,VE,Venezuela,18094.6,28,646.2357142857143
15874,2005,BR,Brazil,9202.800000000001,21,438.22857142857146
15875,2005,CI,Chile,9245.399999999994,18,513.633333333333
15876,2013,KN,"Korea, North",4502.2,6,750.3666666666667
15877,2013,CO,Colombia,39095.99999999999,23,1699.8260869565215
15878,2016,MK,Macedonia,2824.9999999999995,4,706.2499999999999
15879,2014,RP,Philippines,32180.800000000003,18,1787.8222222222223
15880,1999,SP,Spain,49663.60000000001,99,501.6525252525254
15881,1990,AS,Australia,4451271.1000000015,6597,674.7417159314842
15882,1990,JA,Japan,145098.3,145,1000.6779310344826
15883,1990,PK,Pakistan,1465.8999999999999,22,66.63181818181818
15884,1990,SW,Sweden,563191.3,816,690.1854166666667
15885,1990,WF,Wallis and Futuna [France],5272.399999999999,2,2636.1999999999994
15886,1988,GM,Germany,585772.5000000001,668,876.9049401197607
15887,1996,CY,Cyprus,2669.4000000000005,8,333.67500000000007
15888,1996,FI,Finland,235654.59999999998,422,558.4232227488151
15889,1996,KN,"Korea, North",3875.9,7,553.7
15890,1986,RQ,Puerto Rico [United States],132373.99999999994,85,1557.3411764705875
15891,1986,VQ,Virgin Islands [United States],23411.09999999998,26,900.4269230769223
15892,1982,GM,Germany,476938.50000000006,654,729.26376146789
15893,1982,TI,Tajikistan,25751.599999999995,58,443.99310344827575
15894,1982,UY,Uruguay,89230.0,92,969.8913043478261
15895,1981,FI,Finland,428039.30000000005,593,721.8200674536257
15896,1941,PO,Portugal,12870.100000000002,9,1430.0111111111114
15897,1941,SG,Senegal,253.9,1,253.9
15898,1961,AJ,Azerbaijan,18256.1,54,338.0759259259259
15899,1961,FR,France,45020.3,64,703.4421875
15900,1972,CF,Congo (Brazzaville),16554.5,12,1379.5416666666667
15901,1972,MX,Mexico,2622651.6999999993,2796,938.0013233190269
15902,1959,GL,Greenland [Denmark],9844.700000000003,17,579.1000000000001
15903,1958,NG,Niger,4459.099999999999,10,445.90999999999997
15904,1958,RQ,Puerto Rico [United States],179490.59999999992,98,1831.5367346938767
15905,1958,GL,Greenland [Denmark],10982.2,20,549.11
15906,1957,NO,Norway,295249.0999999999,244,1210.037295081967
15907,1937,TS,Tunisia,715.5999999999999,4,178.89999999999998
15908,1954,ZA,Zambia,7937.599999999996,8,992.1999999999995
15909,1904,CA,Canada,197504.09999999995,280,705.3717857142856
15910,1909,UP,Ukraine,6150.000000000001,12,512.5000000000001
15911,1928,NG,Niger,1115.7,1,1115.7
15912,1925,GL,Greenland [Denmark],865.1000000000001,2,432.55000000000007
15913,2008,AE,United Arab Emirates,296.09999999999997,4,74.02499999999999
15914,2008,LA,Laos,10220.0,7,1460.0
15915,2004,MG,Mongolia,4006.2999999999997,41,97.71463414634145
15916,2023,TH,Thailand,70991.39999999998,45,1577.5866666666661
15917,2001,RP,Philippines,30215.1,22,1373.4136363636362
15918,2001,SP,Spain,51002.59999999999,98,520.4346938775509
15919,2001,US,United States,7515505.699999997,9857,762.4536572993809
15920,1993,EG,Egypt,741.5,10,74.15
15921,1993,FJ,Fiji,52324.100000000006,24,2180.1708333333336
15922,1993,GM,Germany,553747.0000000001,648,854.547839506173
15923,1993,BU,Bulgaria,1599.1,4,399.775
15924,1993,GV,Guinea,4837.6,11,439.7818181818182
15925,1995,GI,Gibraltar [United Kingdom],660.6999999999999,1,660.6999999999999
15926,1984,BR,Brazil,3801537.000000001,2869,1325.0390379923322
15927,1984,SW,Sweden,544741.9,826,659.4938256658596
15928,1980,ET,Ethiopia,13049.600000000002,14,932.1142857142859
15929,1980,GM,Germany,548468.1,653,839.9205206738131
15930,1980,GR,Greece,6393.600000000002,11,581.2363636363639
15931,1980,SW,Sweden,546803.0,869,629.2324510932106
15932,1980,TX,Turkmenistan,10026.3,54,185.67222222222222
15933,1979,UY,Uruguay,40919.799999999996,54,757.774074074074
15934,1962,SP,Spain,48830.9,73,668.9164383561643
15935,1968,SU,Sudan,5692.8,13,437.90769230769234
15936,1956,ZA,Zambia,12731.19999999999,11,1157.3818181818172
15937,1916,CY,Cyprus,1069.8000000000002,5,213.96000000000004
15938,1921,SW,Sweden,38180.100000000006,69,553.3347826086957
15939,1913,RS,Russia,41847.0,100,418.47
15940,1913,UP,Ukraine,6929.200000000001,14,494.9428571428572
15941,1951,GM,Germany,423258.7,547,773.7819012797075
15942,1934,CA,Canada,597156.9999999999,804,742.7325870646765
15943,1933,AM,Armenia,1340.5000000000005,4,335.1250000000001
15944,1946,CA,Canada,671100.8999999998,926,724.7309935205182
15945,1946,KZ,Kazakhstan,44011.70000000001,123,357.818699186992
15946,1945,AM,Armenia,13567.199999999999,33,411.12727272727267
15947,2011,NO,Norway,461264.60000000003,321,1436.961370716511
15948,2011,VE,Venezuela,22980.4,29,792.4275862068966
15949,2012,IN,India,83934.19999999997,78,1076.0794871794867
15950,2018,BF,"Bahamas, The",27503.499999999985,30,916.7833333333328
15951,2018,FJ,Fiji,64443.79999999999,25,2577.7519999999995
15952,2018,MJ,Montenegro,11016.599999999997,8,1377.0749999999996
15953,2018,TI,Tajikistan,3975.1,18,220.83888888888887
15954,2018,SF,South Africa,20246.9,53,382.0169811320755
15955,2006,FR,France,55497.6,76,730.2315789473683
15956,2006,IR,Iran,9090.400000000001,29,313.4620689655173
15957,1991,MX,Mexico,2454858.4999999986,2983,822.9495474354671
15958,2000,SP,Spain,54294.99999999999,99,548.4343434343433
15959,1987,AL,Albania,3246.4999999999995,3,1082.1666666666665
15960,1987,TH,Thailand,61225.39999999999,44,1391.4863636363634
15961,1978,US,United States,6684620.599999998,8563,780.6400326988203
15962,1977,TU,Turkey,11437.300000000001,24,476.55416666666673
15963,1973,AS,Australia,6647887.200000001,8017,829.2237994262194
15964,1973,FR,France,54622.50000000001,85,642.6176470588236
15965,1970,BF,"Bahamas, The",1716.9999999999998,3,572.3333333333333
15966,1964,BR,Brazil,4004551.2000000007,3240,1235.9725925925927
15967,1964,IN,India,3185854.5,2889,1102.7533748701974
15968,1964,JA,Japan,265882.99999999994,162,1641.2530864197527
15969,1968,LE,Lebanon,2991.2,4,747.8
15970,1911,TX,Turkmenistan,830.5999999999999,5,166.11999999999998
15971,2009,PL,Poland,6876.399999999996,10,687.6399999999996
15972,1855,AS,Australia,1130.4000000000005,2,565.2000000000003
